60,28050,1,1,0.005,0.1
60,28051,1,1,0.005,0.1
60,28052,1,1,0.005,0.1
60,28053,1,1,0.005,0.1
60,28054,1,1,0.005,0.1
60,28055,1,1,0.005,0.1
60,28303,1,1,0.005,0.1
60,28305,1,1,0.005,0.1
60,28306,1,1,0.005,0.1
60,28307,1,1,0.005,0.1
60,28308,1,1,0.005,0.1
60,28309,1,1,0.005,0.1
60,28310,1,1,0.005,0.1
60,28311,1,1,0.005,0.1
60,28312,1,1,0.005,0.1
60,28314,1,1,0.005,0.1
60,28315,1,1,0.005,0.1
60,28316,1,1,0.005,0.1
60,28317,1,1,0.005,0.1
60,28318,1,1,0.005,0.1
60,28319,1,1,0.005,0.1
60,28320,1,1,0.005,0.1
60,28321,1,1,0.005,0.1
60,28322,1,1,0.005,0.1
60,28323,1,1,0.005,0.1
60,28324,1,1,0.005,0.1
60,28325,1,1,0.005,0.1
60,28326,1,1,0.005,0.1
60,28327,1,1,0.005,0.1
60,28328,1,1,0.005,0.1
60,28329,1,1,0.005,0.1
60,28577,1,1,0.005,0.1
60,28579,1,1,0.005,0.1
60,28580,1,1,0.005,0.1
60,28581,1,1,0.005,0.1
60,28582,1,1,0.005,0.1
60,28583,1,1,0.005,0.1
60,28584,1,1,0.005,0.1
60,28585,1,1,0.005,0.1
60,28588,1,1,0.005,0.1
60,28589,1,1,0.005,0.1
60,28590,1,1,0.005,0.1
60,28591,1,1,0.005,0.1
60,28592,1,1,0.005,0.1
60,28593,1,1,0.005,0.1
60,28594,1,1,0.005,0.1
60,28595,1,1,0.005,0.1
60,28596,1,1,0.005,0.1
60,28597,1,1,0.005,0.1
60,28598,1,1,0.005,0.1
60,28599,1,1,0.005,0.1
60,28600,1,1,0.005,0.1
60,28601,1,1,0.005,0.1
60,28602,1,1,0.005,0.1
60,28603,1,1,0.005,0.1
60,28853,1,1,0.005,0.1
60,28854,1,1,0.005,0.1
60,28855,1,1,0.005,0.1
60,28856,1,1,0.005,0.1
60,28857,1,1,0.005,0.1
60,28861,1,1,0.005,0.1
60,28864,1,1,0.005,0.1
60,28865,1,1,0.005,0.1
60,28866,1,1,0.005,0.1
60,28867,1,1,0.005,0.1
60,28868,1,1,0.005,0.1
60,28869,1,1,0.005,0.1
60,28870,1,1,0.005,0.1
60,28871,1,1,0.005,0.1
60,28872,1,1,0.005,0.1
60,28873,1,1,0.005,0.1
60,28874,1,1,0.005,0.1
60,28875,1,1,0.005,0.1
60,28876,1,1,0.005,0.1
60,28877,1,1,0.005,0.1
60,28878,1,1,0.005,0.1
60,29127,1,1,0.005,0.1
60,29133,1,1,0.005,0.1
60,29134,1,1,0.005,0.1
60,29135,1,1,0.005,0.1
60,29136,1,1,0.005,0.1
60,29139,1,1,0.005,0.1
60,29140,1,1,0.005,0.1
60,29141,1,1,0.005,0.1
60,29142,1,1,0.005,0.1
60,29143,1,1,0.005,0.1
60,29144,1,1,0.005,0.1
60,29145,1,1,0.005,0.1
60,29146,1,1,0.005,0.1
60,29147,1,1,0.005,0.1
60,29148,1,1,0.005,0.1
60,29149,1,1,0.005,0.1
60,29408,1,1,0.005,0.1
60,29409,1,1,0.005,0.1
60,29410,1,1,0.005,0.1
60,29411,1,1,0.005,0.1
60,29417,1,1,0.005,0.1
60,29418,1,1,0.005,0.1
60,29419,1,1,0.005,0.1
60,29420,1,1,0.005,0.1
60,29425,1,1,0.005,0.1
60,29426,1,1,0.005,0.1
60,29427,1,1,0.005,0.1
60,29683,1,1,0.005,0.1
60,29684,1,1,0.005,0.1
60,29685,1,1,0.005,0.1
60,29686,1,1,0.005,0.1
60,29687,1,1,0.005,0.1
60,29688,1,1,0.005,0.1
60,29689,1,1,0.005,0.1
60,29690,1,1,0.005,0.1
60,29695,1,1,0.005,0.1
60,29696,1,1,0.005,0.1
60,29697,1,1,0.005,0.1
60,29698,1,1,0.005,0.1
60,29699,1,1,0.005,0.1
60,29700,1,1,0.005,0.1
60,29701,1,1,0.005,0.1
60,29958,1,1,0.005,0.1
60,29959,1,1,0.005,0.1
60,29960,1,1,0.005,0.1
60,29961,1,1,0.005,0.1
60,29962,1,1,0.005,0.1
60,29963,1,1,0.005,0.1
60,29964,1,1,0.005,0.1
60,29965,1,1,0.005,0.1
60,29966,1,1,0.005,0.1
60,29967,1,1,0.005,0.1
60,29968,1,1,0.005,0.1
60,29969,1,1,0.005,0.1
60,29970,1,1,0.005,0.1
60,29971,1,1,0.005,0.1
60,29972,1,1,0.005,0.1
60,29973,1,1,0.005,0.1
60,29974,1,1,0.005,0.1
60,29975,1,1,0.005,0.1
60,30232,1,1,0.005,0.1
60,30233,1,1,0.005,0.1
60,30234,1,1,0.005,0.1
60,30235,1,1,0.005,0.1
60,30236,1,1,0.005,0.1
60,30237,1,1,0.005,0.1
60,30238,1,1,0.005,0.1
60,30239,1,1,0.005,0.1
60,30240,1,1,0.005,0.1
60,30241,1,1,0.005,0.1
60,30242,1,1,0.005,0.1
60,30243,1,1,0.005,0.1
60,30244,1,1,0.005,0.1
60,30245,1,1,0.005,0.1
60,30246,1,1,0.005,0.1
60,30247,1,1,0.005,0.1
60,30248,1,1,0.005,0.1
60,30506,1,1,0.005,0.1
60,30507,1,1,0.005,0.1
60,30508,1,1,0.005,0.1
60,30509,1,1,0.005,0.1
60,30510,1,1,0.005,0.1
60,30511,1,1,0.005,0.1
60,30512,1,1,0.005,0.1
60,30513,1,1,0.005,0.1
60,30514,1,1,0.005,0.1
60,30515,1,1,0.005,0.1
60,30516,1,1,0.005,0.1
60,30517,1,1,0.005,0.1
60,30518,1,1,0.005,0.1
60,30519,1,1,0.005,0.1
60,30779,1,1,0.005,0.1
60,30780,1,1,0.005,0.1
60,30781,1,1,0.005,0.1
60,30782,1,1,0.005,0.1
60,30783,1,1,0.005,0.1
60,30784,1,1,0.005,0.1
60,30785,1,1,0.005,0.1
60,30786,1,1,0.005,0.1
60,30787,1,1,0.005,0.1
60,30788,1,1,0.005,0.1
60,30789,1,1,0.005,0.1
60,30790,1,1,0.005,0.1
60,30791,1,1,0.005,0.1
60,31052,1,1,0.005,0.1
60,31053,1,1,0.005,0.1
60,31054,1,1,0.005,0.1
60,31055,1,1,0.005,0.1
60,31056,1,1,0.005,0.1
60,31057,1,1,0.005,0.1
60,31058,1,1,0.005,0.1
60,31059,1,1,0.005,0.1
60,31060,1,1,0.005,0.1
60,31061,1,1,0.005,0.1
60,31062,1,1,0.005,0.1
60,31063,1,1,0.005,0.1
60,31064,1,1,0.005,0.1
60,31326,1,1,0.005,0.1
60,31327,1,1,0.005,0.1
60,31328,1,1,0.005,0.1
60,31329,1,1,0.005,0.1
60,31330,1,1,0.005,0.1
60,31331,1,1,0.005,0.1
60,31332,1,1,0.005,0.1
60,31333,1,1,0.005,0.1
60,31334,1,1,0.005,0.1
60,31335,1,1,0.005,0.1
60,31336,1,1,0.005,0.1
60,31337,1,1,0.005,0.1
60,31338,1,1,0.005,0.1
60,31600,1,1,0.005,0.1
60,31601,1,1,0.005,0.1
60,31602,1,1,0.005,0.1
60,31603,1,1,0.005,0.1
60,31604,1,1,0.005,0.1
60,31605,1,1,0.005,0.1
60,31606,1,1,0.005,0.1
60,31607,1,1,0.005,0.1
60,31608,1,1,0.005,0.1
60,31609,1,1,0.005,0.1
60,31610,1,1,0.005,0.1
60,31611,1,1,0.005,0.1
60,31612,1,1,0.005,0.1
60,31873,1,1,0.005,0.1
60,31874,1,1,0.005,0.1
60,31875,1,1,0.005,0.1
60,31876,1,1,0.005,0.1
60,31877,1,1,0.005,0.1
60,31878,1,1,0.005,0.1
60,31879,1,1,0.005,0.1
60,31880,1,1,0.005,0.1
60,31881,1,1,0.005,0.1
60,31882,1,1,0.005,0.1
60,31883,1,1,0.005,0.1
60,31884,1,1,0.005,0.1
60,31885,1,1,0.005,0.1
60,31886,1,1,0.005,0.1
60,32147,1,1,0.005,0.1
60,32148,1,1,0.005,0.1
60,32149,1,1,0.005,0.1
60,32150,1,1,0.005,0.1
60,32151,1,1,0.005,0.1
60,32152,1,1,0.005,0.1
60,32153,1,1,0.005,0.1
60,32154,1,1,0.005,0.1
60,32155,1,1,0.005,0.1
60,32156,1,1,0.005,0.1
60,32157,1,1,0.005,0.1
60,32158,1,1,0.005,0.1
60,32159,1,1,0.005,0.1
60,32160,1,1,0.005,0.1
60,32422,1,1,0.005,0.1
60,32423,1,1,0.005,0.1
60,32424,1,1,0.005,0.1
60,32425,1,1,0.005,0.1
60,32426,1,1,0.005,0.1
60,32427,1,1,0.005,0.1
60,32428,1,1,0.005,0.1
60,32429,1,1,0.005,0.1
60,32430,1,1,0.005,0.1
60,32431,1,1,0.005,0.1
60,32432,1,1,0.005,0.1
60,32433,1,1,0.005,0.1
60,32697,1,1,0.005,0.1
60,32698,1,1,0.005,0.1
60,32699,1,1,0.005,0.1
60,32700,1,1,0.005,0.1
60,32701,1,1,0.005,0.1
60,32702,1,1,0.005,0.1
60,32703,1,1,0.005,0.1
60,32704,1,1,0.005,0.1
60,32705,1,1,0.005,0.1
60,32706,1,1,0.005,0.1
60,32707,1,1,0.005,0.1
60,32972,1,1,0.005,0.1
60,32973,1,1,0.005,0.1
60,32974,1,1,0.005,0.1
60,32975,1,1,0.005,0.1
60,32976,1,1,0.005,0.1
60,32977,1,1,0.005,0.1
60,32978,1,1,0.005,0.1
60,32979,1,1,0.005,0.1
60,32980,1,1,0.005,0.1
60,33246,1,1,0.005,0.1
60,33247,1,1,0.005,0.1
60,33248,1,1,0.005,0.1
60,33249,1,1,0.005,0.1
60,33250,1,1,0.005,0.1
60,33251,1,1,0.005,0.1
60,33252,1,1,0.005,0.1
60,33253,1,1,0.005,0.1
60,33254,1,1,0.005,0.1
60,33521,1,1,0.005,0.1
60,33522,1,1,0.005,0.1
60,33523,1,1,0.005,0.1
60,33524,1,1,0.005,0.1
60,33525,1,1,0.005,0.1
60,33526,1,1,0.005,0.1
60,33527,1,1,0.005,0.1
60,33796,1,1,0.005,0.1
60,33797,1,1,0.005,0.1
60,33798,1,1,0.005,0.1
60,33799,1,1,0.005,0.1
60,33800,1,1,0.005,0.1
60,33801,1,1,0.005,0.1
60,33802,1,1,0.005,0.1
60,34071,1,1,0.005,0.1
60,34072,1,1,0.005,0.1
60,34073,1,1,0.005,0.1
60,34074,1,1,0.005,0.1
60,34075,1,1,0.005,0.1
60,36808,1,1,0.005,0.1
60,36809,1,1,0.005,0.1
60,36810,1,1,0.005,0.1
60,36811,1,1,0.005,0.1
60,36812,1,1,0.005,0.1
60,36813,1,1,0.005,0.1
60,37082,1,1,0.005,0.1
60,37083,1,1,0.005,0.1
60,37084,1,1,0.005,0.1
60,37085,1,1,0.005,0.1
60,37086,1,1,0.005,0.1
60,37087,1,1,0.005,0.1
60,37088,1,1,0.005,0.1
60,37089,1,1,0.005,0.1
60,37090,1,1,0.005,0.1
60,37091,1,1,0.005,0.1
60,37356,1,1,0.005,0.1
60,37357,1,1,0.005,0.1
60,37358,1,1,0.005,0.1
60,37359,1,1,0.005,0.1
60,37360,1,1,0.005,0.1
60,37361,1,1,0.005,0.1
60,37362,1,1,0.005,0.1
60,37363,1,1,0.005,0.1
60,37364,1,1,0.005,0.1
60,37365,1,1,0.005,0.1
60,37366,1,1,0.005,0.1
60,37631,1,1,0.005,0.1
60,37632,1,1,0.005,0.1
60,37633,1,1,0.005,0.1
60,37634,1,1,0.005,0.1
60,37635,1,1,0.005,0.1
60,37636,1,1,0.005,0.1
60,37637,1,1,0.005,0.1
60,37638,1,1,0.005,0.1
60,37639,1,1,0.005,0.1
60,37640,1,1,0.005,0.1
60,37641,1,1,0.005,0.1
60,37642,1,1,0.005,0.1
60,37905,1,1,0.005,0.1
60,37906,1,1,0.005,0.1
60,37907,1,1,0.005,0.1
60,37908,1,1,0.005,0.1
60,37909,1,1,0.005,0.1
60,37910,1,1,0.005,0.1
60,37911,1,1,0.005,0.1
60,37912,1,1,0.005,0.1
60,37913,1,1,0.005,0.1
60,37914,1,1,0.005,0.1
60,37915,1,1,0.005,0.1
60,37916,1,1,0.005,0.1
60,37917,1,1,0.005,0.1
60,37918,1,1,0.005,0.1
60,37919,1,1,0.005,0.1
60,38179,1,1,0.005,0.1
60,38180,1,1,0.005,0.1
60,38181,1,1,0.005,0.1
60,38182,1,1,0.005,0.1
60,38183,1,1,0.005,0.1
60,38184,1,1,0.005,0.1
60,38185,1,1,0.005,0.1
60,38186,1,1,0.005,0.1
60,38187,1,1,0.005,0.1
60,38188,1,1,0.005,0.1
60,38189,1,1,0.005,0.1
60,38190,1,1,0.005,0.1
60,38191,1,1,0.005,0.1
60,38192,1,1,0.005,0.1
60,38193,1,1,0.005,0.1
60,38194,1,1,0.005,0.1
60,38195,1,1,0.005,0.1
60,38453,1,1,0.005,0.1
60,38454,1,1,0.005,0.1
60,38455,1,1,0.005,0.1
60,38456,1,1,0.005,0.1
60,38457,1,1,0.005,0.1
60,38458,1,1,0.005,0.1
60,38459,1,1,0.005,0.1
60,38460,1,1,0.005,0.1
60,38461,1,1,0.005,0.1
60,38462,1,1,0.005,0.1
60,38463,1,1,0.005,0.1
60,38464,1,1,0.005,0.1
60,38465,1,1,0.005,0.1
60,38466,1,1,0.005,0.1
60,38467,1,1,0.005,0.1
60,38468,1,1,0.005,0.1
60,38469,1,1,0.005,0.1
60,38470,1,1,0.005,0.1
60,38728,1,1,0.005,0.1
60,38729,1,1,0.005,0.1
60,38730,1,1,0.005,0.1
60,38731,1,1,0.005,0.1
60,38732,1,1,0.005,0.1
60,38733,1,1,0.005,0.1
60,38734,1,1,0.005,0.1
60,38735,1,1,0.005,0.1
60,38736,1,1,0.005,0.1
60,38737,1,1,0.005,0.1
60,38738,1,1,0.005,0.1
60,38739,1,1,0.005,0.1
60,38740,1,1,0.005,0.1
60,38741,1,1,0.005,0.1
60,38742,1,1,0.005,0.1
60,38743,1,1,0.005,0.1
60,38744,1,1,0.005,0.1
60,39002,1,1,0.005,0.1
60,39003,1,1,0.005,0.1
60,39004,1,1,0.005,0.1
60,39005,1,1,0.005,0.1
60,39006,1,1,0.005,0.1
60,39007,1,1,0.005,0.1
60,39008,1,1,0.005,0.1
60,39009,1,1,0.005,0.1
60,39010,1,1,0.005,0.1
60,39011,1,1,0.005,0.1
60,39012,1,1,0.005,0.1
60,39013,1,1,0.005,0.1
60,39014,1,1,0.005,0.1
60,39015,1,1,0.005,0.1
60,39016,1,1,0.005,0.1
60,39017,1,1,0.005,0.1
60,39018,1,1,0.005,0.1
60,39276,1,1,0.005,0.1
60,39277,1,1,0.005,0.1
60,39278,1,1,0.005,0.1
60,39279,1,1,0.005,0.1
60,39280,1,1,0.005,0.1
60,39281,1,1,0.005,0.1
60,39282,1,1,0.005,0.1
60,39283,1,1,0.005,0.1
60,39284,1,1,0.005,0.1
60,39285,1,1,0.005,0.1
60,39286,1,1,0.005,0.1
60,39287,1,1,0.005,0.1
60,39288,1,1,0.005,0.1
60,39289,1,1,0.005,0.1
60,39290,1,1,0.005,0.1
60,39291,1,1,0.005,0.1
60,39292,1,1,0.005,0.1
60,39550,1,1,0.005,0.1
60,39551,1,1,0.005,0.1
60,39552,1,1,0.005,0.1
60,39553,1,1,0.005,0.1
60,39554,1,1,0.005,0.1
60,39555,1,1,0.005,0.1
60,39556,1,1,0.005,0.1
60,39557,1,1,0.005,0.1
60,39558,1,1,0.005,0.1
60,39559,1,1,0.005,0.1
60,39560,1,1,0.005,0.1
60,39561,1,1,0.005,0.1
60,39562,1,1,0.005,0.1
60,39563,1,1,0.005,0.1
60,39564,1,1,0.005,0.1
60,39565,1,1,0.005,0.1
60,39824,1,1,0.005,0.1
60,39825,1,1,0.005,0.1
60,39826,1,1,0.005,0.1
60,39827,1,1,0.005,0.1
60,39828,1,1,0.005,0.1
60,39829,1,1,0.005,0.1
60,39830,1,1,0.005,0.1
60,39831,1,1,0.005,0.1
60,39832,1,1,0.005,0.1
60,39833,1,1,0.005,0.1
60,39834,1,1,0.005,0.1
60,39835,1,1,0.005,0.1
60,39836,1,1,0.005,0.1
60,39837,1,1,0.005,0.1
60,39838,1,1,0.005,0.1
60,39839,1,1,0.005,0.1
60,40098,1,1,0.005,0.1
60,40099,1,1,0.005,0.1
60,40100,1,1,0.005,0.1
60,40101,1,1,0.005,0.1
60,40102,1,1,0.005,0.1
60,40103,1,1,0.005,0.1
60,40104,1,1,0.005,0.1
60,40105,1,1,0.005,0.1
60,40106,1,1,0.005,0.1
60,40107,1,1,0.005,0.1
60,40108,1,1,0.005,0.1
60,40109,1,1,0.005,0.1
60,40110,1,1,0.005,0.1
60,40111,1,1,0.005,0.1
60,40112,1,1,0.005,0.1
60,40113,1,1,0.005,0.1
60,40372,1,1,0.005,0.1
60,40373,1,1,0.005,0.1
60,40374,1,1,0.005,0.1
60,40375,1,1,0.005,0.1
60,40376,1,1,0.005,0.1
60,40377,1,1,0.005,0.1
60,40378,1,1,0.005,0.1
60,40379,1,1,0.005,0.1
60,40380,1,1,0.005,0.1
60,40381,1,1,0.005,0.1
60,40382,1,1,0.005,0.1
60,40383,1,1,0.005,0.1
60,40384,1,1,0.005,0.1
60,40385,1,1,0.005,0.1
60,40386,1,1,0.005,0.1
60,40387,1,1,0.005,0.1
60,40647,1,1,0.005,0.1
60,40648,1,1,0.005,0.1
60,40649,1,1,0.005,0.1
60,40650,1,1,0.005,0.1
60,40651,1,1,0.005,0.1
60,40652,1,1,0.005,0.1
60,40653,1,1,0.005,0.1
60,40654,1,1,0.005,0.1
60,40655,1,1,0.005,0.1
60,40656,1,1,0.005,0.1
60,40657,1,1,0.005,0.1
60,40658,1,1,0.005,0.1
60,40659,1,1,0.005,0.1
60,40660,1,1,0.005,0.1
60,40661,1,1,0.005,0.1
60,40922,1,1,0.005,0.1
60,40923,1,1,0.005,0.1
60,40924,1,1,0.005,0.1
60,40925,1,1,0.005,0.1
60,40926,1,1,0.005,0.1
60,40927,1,1,0.005,0.1
60,40928,1,1,0.005,0.1
60,40929,1,1,0.005,0.1
60,40930,1,1,0.005,0.1
60,40931,1,1,0.005,0.1
60,40932,1,1,0.005,0.1
60,40933,1,1,0.005,0.1
60,40934,1,1,0.005,0.1
60,40935,1,1,0.005,0.1
60,41196,1,1,0.005,0.1
60,41197,1,1,0.005,0.1
60,41198,1,1,0.005,0.1
60,41199,1,1,0.005,0.1
60,41200,1,1,0.005,0.1
60,41201,1,1,0.005,0.1
60,41202,1,1,0.005,0.1
60,41203,1,1,0.005,0.1
60,41204,1,1,0.005,0.1
60,41205,1,1,0.005,0.1
60,41206,1,1,0.005,0.1
60,41207,1,1,0.005,0.1
60,41208,1,1,0.005,0.1
60,41471,1,1,0.005,0.1
60,41472,1,1,0.005,0.1
60,41473,1,1,0.005,0.1
60,41474,1,1,0.005,0.1
60,41475,1,1,0.005,0.1
60,41476,1,1,0.005,0.1
60,41477,1,1,0.005,0.1
60,41478,1,1,0.005,0.1
60,41479,1,1,0.005,0.1
60,41480,1,1,0.005,0.1
60,41481,1,1,0.005,0.1
60,41482,1,1,0.005,0.1
60,41746,1,1,0.005,0.1
60,41747,1,1,0.005,0.1
60,41748,1,1,0.005,0.1
60,41749,1,1,0.005,0.1
60,41750,1,1,0.005,0.1
60,41751,1,1,0.005,0.1
60,41752,1,1,0.005,0.1
60,41753,1,1,0.005,0.1
60,41754,1,1,0.005,0.1
60,41755,1,1,0.005,0.1
60,41756,1,1,0.005,0.1
60,42022,1,1,0.005,0.1
60,42023,1,1,0.005,0.1
60,42024,1,1,0.005,0.1
60,42025,1,1,0.005,0.1
60,42026,1,1,0.005,0.1
60,42027,1,1,0.005,0.1
60,42028,1,1,0.005,0.1
60,42029,1,1,0.005,0.1
60,42030,1,1,0.005,0.1
60,42300,1,1,0.005,0.1
60,42301,1,1,0.005,0.1
60,42302,1,1,0.005,0.1
60,42303,1,1,0.005,0.1
60,42304,1,1,0.005,0.1
60,42575,1,1,0.005,0.1
60,42576,1,1,0.005,0.1
60,42577,1,1,0.005,0.1
60,42578,1,1,0.005,0.1
60,128880,1,1,0.005,0.1
60,128881,1,1,0.005,0.1
60,128882,1,1,0.005,0.1
60,129138,1,1,0.005,0.1
60,129139,1,1,0.005,0.1
60,129140,1,1,0.005,0.1
60,129141,1,1,0.005,0.1
60,129142,1,1,0.005,0.1
60,129143,1,1,0.005,0.1
60,129150,1,1,0.005,0.1
60,129151,1,1,0.005,0.1
60,129152,1,1,0.005,0.1
60,129153,1,1,0.005,0.1
60,129154,1,1,0.005,0.1
60,129155,1,1,0.005,0.1
60,129156,1,1,0.005,0.1
60,129157,1,1,0.005,0.1
60,129158,1,1,0.005,0.1
60,129410,1,1,0.005,0.1
60,129411,1,1,0.005,0.1
60,129412,1,1,0.005,0.1
60,129413,1,1,0.005,0.1
60,129414,1,1,0.005,0.1
60,129415,1,1,0.005,0.1
60,129416,1,1,0.005,0.1
60,129417,1,1,0.005,0.1
60,129418,1,1,0.005,0.1
60,129422,1,1,0.005,0.1
60,129423,1,1,0.005,0.1
60,129424,1,1,0.005,0.1
60,129425,1,1,0.005,0.1
60,129426,1,1,0.005,0.1
60,129427,1,1,0.005,0.1
60,129428,1,1,0.005,0.1
60,129429,1,1,0.005,0.1
60,129430,1,1,0.005,0.1
60,129431,1,1,0.005,0.1
60,129432,1,1,0.005,0.1
60,129433,1,1,0.005,0.1
60,129683,1,1,0.005,0.1
60,129684,1,1,0.005,0.1
60,129685,1,1,0.005,0.1
60,129686,1,1,0.005,0.1
60,129687,1,1,0.005,0.1
60,129688,1,1,0.005,0.1
60,129689,1,1,0.005,0.1
60,129690,1,1,0.005,0.1
60,129691,1,1,0.005,0.1
60,129692,1,1,0.005,0.1
60,129693,1,1,0.005,0.1
60,129694,1,1,0.005,0.1
60,129695,1,1,0.005,0.1
60,129696,1,1,0.005,0.1
60,129697,1,1,0.005,0.1
60,129698,1,1,0.005,0.1
60,129699,1,1,0.005,0.1
60,129700,1,1,0.005,0.1
60,129701,1,1,0.005,0.1
60,129702,1,1,0.005,0.1
60,129703,1,1,0.005,0.1
60,129704,1,1,0.005,0.1
60,129705,1,1,0.005,0.1
60,129706,1,1,0.005,0.1
60,129707,1,1,0.005,0.1
60,129957,1,1,0.005,0.1
60,129958,1,1,0.005,0.1
60,129959,1,1,0.005,0.1
60,129960,1,1,0.005,0.1
60,129961,1,1,0.005,0.1
60,129962,1,1,0.005,0.1
60,129963,1,1,0.005,0.1
60,129964,1,1,0.005,0.1
60,129965,1,1,0.005,0.1
60,129966,1,1,0.005,0.1
60,129967,1,1,0.005,0.1
60,129968,1,1,0.005,0.1
60,129969,1,1,0.005,0.1
60,129970,1,1,0.005,0.1
60,129971,1,1,0.005,0.1
60,129972,1,1,0.005,0.1
60,129973,1,1,0.005,0.1
60,129974,1,1,0.005,0.1
60,129975,1,1,0.005,0.1
60,129976,1,1,0.005,0.1
60,129977,1,1,0.005,0.1
60,129978,1,1,0.005,0.1
60,129979,1,1,0.005,0.1
60,129980,1,1,0.005,0.1
60,129981,1,1,0.005,0.1
60,130231,1,1,0.005,0.1
60,130232,1,1,0.005,0.1
60,130233,1,1,0.005,0.1
60,130234,1,1,0.005,0.1
60,130235,1,1,0.005,0.1
60,130236,1,1,0.005,0.1
60,130237,1,1,0.005,0.1
60,130238,1,1,0.005,0.1
60,130239,1,1,0.005,0.1
60,130240,1,1,0.005,0.1
60,130241,1,1,0.005,0.1
60,130242,1,1,0.005,0.1
60,130243,1,1,0.005,0.1
60,130244,1,1,0.005,0.1
60,130245,1,1,0.005,0.1
60,130246,1,1,0.005,0.1
60,130247,1,1,0.005,0.1
60,130248,1,1,0.005,0.1
60,130249,1,1,0.005,0.1
60,130250,1,1,0.005,0.1
60,130251,1,1,0.005,0.1
60,130252,1,1,0.005,0.1
60,130253,1,1,0.005,0.1
60,130254,1,1,0.005,0.1
60,130255,1,1,0.005,0.1
60,130505,1,1,0.005,0.1
